"Làng nghề truyền thống Quảng Trị","SC","","","Văn Hóa Dân Tộc","2011","246tr; 20cm","","L106NGH","Tiếng Việt","H","ggc680.0959747","","","","<Y Thi><Thúy Sâm><Thùy Liên>","<Làng nghề><Quảng Trị>","<D.19985.TK><M.19984.TK>"
"Món ăn dân dã của người Bạc Liêu","SC","","","Dân Trí","2010","142tr; 20cm","","M430Ă","Tiếng Việt","H","ddc394.10959797","","","","<Hồ XuânThuyên>","<Văn hóa dân gian><ẩm thực><Món ăn>","<D.19987.TK><M.19986.TK>"
"Tổng tạp văn học dân gian xứ Huế - T.2: Truyện cười, truyện trạng và giai thoại","SC","","","Đại học Quốc Gia Hà Nội","2010","412tr; 20cm","","T455T","Tiếng Việt","H","ddc398.20959749","","","","<Triều Nguyên>","<Văn học dân gian><Thừa Thiên Huế><Truyện cười><Truyện Trạng>","<D.19989.TK><M.19988.TK>"
"Tổng tạp văn học dân gian xứ Huế - T.4: Tục ngữ","SC","","","Đại học Quốc Gia Hà Nội","2010","565tr; 20cm","","T455T","Tiếng Việt","H","ddc398.20959749","","","","<Triều Nguyên>","<Văn học dân gian><Tục ngữ><Thừa Thiên Huế>","<D.19991.TK><M.19990.TK>"
"Tổng tạp văn học dân gian xứ Huế - T.5: Ca dao","SC","","","Đại học Quốc Gia Hà Nội","2010","1116tr; 20cm","","T455T","Tiếng Việt","H","ddc398.20959749","","","","<Triều Nguyên>","<Văn học dân gian><ca dao><Thừa Thiên Huế>","<D.19993.TK><M.19992.TK>"
"Văn hóa dân gian Phú nông Tân Hội Thôn : (Làng Phú Nông, xã Hòa Bình, huyện Tây Hòa, tỉnh Phú Yên)","SC","","","Thanh Niên","2011","439tr; 20cm","","V115H","Tiếng Việt","H","ddc398.0959755","","","","<Nguyễn Đình Chúc>","<Văn hóa dân gian><Phú Yên><Phú nông Tân Hội Thôn>","<D.19995.TK><M.19994.TK>"
"Văn hóa dân gian Gia Đông - Bắc Ninh","SC","","","Lao động","2010","230tr; 20cm","","V115H","Tiếng Việt","H","ddc398.0959727","","","","<Chu Quang Trứ>","<Văn hóa dân gian><Gia Đông><Bắc Ninh>","<D.19997.TK><M.19996.TK>"
"Lễ hội Nàng Hai của người Tày Cao Bằng","SC","","","Đại học Quốc Gia Hà Nội","2011","342tr; 20cm","","L250H","Tiếng Việt","H","ddc394.26959712","","","","<Nguyễn Thị Yên>","<Văn hóa dân gian><Lễ hội><Dân tộc Tày><Cao Bằng><lễ hội Nàng Hai>","<D.19999.TK><M.19998.TK>"
"Địa danh Bạc Liêu","SC","","","Dân Trí","2011","196tr; 20cm","","Đ301D","Tiếng Việt","H","kk915.9797","","","","<Hồ Xuân Tuyên>","<Đia lý><Địa danh><Bạc Liêu>","<D.20001.TK><M.20000.TK>"
"Địa danh ở tỉnh Ninh Bình","SC","","","Thanh Niên","2011","879tr; 20cm","","Đ301D","Tiếng Việt","H","kk915.9739","","","","<Đỗ Danh Gia><Hoàng Linh>","<Đia lý><Địa danh><Ninh bình>","<D.20003.TK><M.20002.TK>"
"Nhận diện văn hóa làng Thái Bình","SC","","","Đại học Quốc Gia Hà Nội","2010","927tr; 20cm","","NH121D","Tiếng Việt","H","ddc390.0959736","","","","<Nguyễn Thanh>","<Văn hóa dân gian><Văn hóa làng><Thái Bình>","<D.20005.TK><M.20004.TK>"
"Sử thi Tây nguyên và cuộc sống đương đại","SC","","","Đại học Quốc Gia Hà Nội","2010","343tr; 20cm","","S550TH","Tiếng Việt","H","ddc398.209597","","","","<Phan Đăng Nhật><Chu Xuân Giao>","<Văn hóa dân gian><Tây nguyên><Sử thi Tây nguyên>","<D.20007.TK><M.20006.TK>"
"Những nguyên tắc cơ bản trong nghệ thuật chèo","SC","","","Thời đại","2011","218tr; 20cm","","NH556NG","Tiếng Việt","H","hh792.09597","","","","<Trần Đình Ngôn>","<Văn hóa dân gian><Hát Chèo><nghệ thuật Chèo>","<D.20009.TK><M.20008.TK>"
"Mường Bôn huyền thoại : (Qua mo và dân ca Thái)","SC","","","Lao động","2010","308tr; 20cm","","M561B","Tiếng Việt","H","ddc398.209597","","","","<Quán Vi Miên>","<Văn hóa dân gian><Tín ngưỡng><Dân tộc Mường>","<D.20011.TK><M.20010.TK>"
"Trò chơi dân gian ở An Giang","SC","","","Đại học Quốc Gia Hà Nội","2010","230tr; 20cm","","TR400CH","Tiếng Việt","H","ddc394.0959791","","","","<Nguyễn Hữu Hiệp>","<Văn hóa dân gian><Trò chơi><Trò chơi dân gian><An giang>","<D.20013.TK><M.20012.TK>"
"Truyện cổ Pa cô","SC","","","Đại học Quốc Gia Hà Nội","2011","300tr; 20cm","","TR527C","Tiếng Việt","H","ddc398.209597","","","","<Trần Nguyễn Khánh Phong><Ta DưR Tư>","<Văn học dân gian><Truyện cổ><dân tộc Pa cô>","<D.20015.TK><M.20014.TK>"
"Tìm hiểu thế giới động vật dưới góc độ ngôn ngữ - văn hóa dân gian người Việt : ( Qua dẫn liệu vùng Thừ Thiên Huế)","SC","","","Đại học Quốc Gia Hà Nội","2011","215tr; 20cm","","T311H","Tiếng Việt","H","ddc398.09597","","","","<Triều Nguyên>","<Văn hóa dân gian><Động vật><Thế giới động vật>","<D.20017.TK><M.20016.TK>"
"Lễ tục vòng đời "trăm năm trong cõi người ta"","SC","","","Văn Hóa Thông Tin","2011","171tr; 20cm","","L250T","Tiếng Việt","H","ddc394.09597","","","","<Trần Sĩ Tuệ>","<Văn hóa dân gian><Tập tục><Lễ tục><Vòng đời>","<D.20019.TK><M.20018.TK>"
"Nếp sống cộng đồng ở Phú Yên","SC","","","Khoa Học Xã Hội","2011","177tr; 20cm","","N257S","Tiếng Việt","H","ddc390.0959755","","","","<Dương Thái Nhơn>","<Văn hóa><Phú Yên><Nếp sống>","<D.20021.TK><M.20020.TK>"
"Hơamon Bia Brâu : sữ thi song ngữ Bana - Việt","SC","","","Văn Hóa Thông Tin","2011","279tr; 20cm","","H460A","Tiếng Việt","H","ddc398.209597","","","","<Siu Pết><Nguyện Quang Tuệ><Vũ Ngọc Bình><Văn Công Hùng><Trần Phong>","<Văn học dân gian><Sử thi><Dân tộc Bana>","<D.20022.TK>"
"Lịch sử nghệ thuật chèo","SC","","","Thanh Niên","2011","314tr; 20cm","","L302S","Tiếng Việt","H","hh792.09597","","","","<Hà Văn Cầu>","<Văn hóa dân gian><Nghệ thuật><Chèo>","<D.20023.TK>"
"Ca dao dân ca tren vùng đất Phú Yên","SC","","","Văn Hóa Dân Tộc","2011","341tr; 20cm","","C100D","Tiếng Việt","H","ddc398.80959755","","","","<Nguyễn Xuân Đàm>","<Văn học dân gian><ca dao><Dân ca><Phú Yên>","<D.20024.TK>"
"Phong tục và nghi lễ của người Thái Trắng ở Phong thổ - tỉnh Lai Châu","SC","","","Văn Hóa Thông Tin","2011","223tr; 20cm","","PH431T","Tiếng Việt","H","ddc390.09597173","","","","<Đồng Trọng Im>","<Văn hóa dân gian><Phong tục><Nghi lễ><Người Thái trắng><Lai Châu>","<D.20025.TK>"
"Pô Anai Tang di tích, lễ hội của người Raglai","SC","","","Dân Trí","2010","163tr; 20cm","","P450A","Tiếng Việt","H","ddc394.269597","","","","<Hải Liên>","<Lễ hội><Di tích><Người Raglai>","<D.20026.TK>"
"Truyện kể dân gian các tộc người Nam Đảo","SC","","","Đại học Quốc Gia Hà Nội","2010","782tr; 20cm","","TR527K","Tiếng Việt","H","ddc398.209597","","","","<Phan Xuân Viện>","<Văn học dân gian><Truyện kể dân gian><Tộc người Nam Đảo>","<D.20027.TK>"
"Các truyền thuyết, huyền thoại liên quan đến di tích lịch sử và danh thắng ở Phú Yên","SC","","","Văn Hóa Dân Tộc","2011","407tr; 20cm","","C101TR","Tiếng Việt","H","ddc398.62959755","","","","<Đào Minh Hiệp><Đoàn Việt Hùng>","<Truyền thuyết><Huyền thoại><Phú Yên><Di tích lịch sử><danh thắng>","<D.20028.TK>"
"Khỏa Quan - những khúc hát lễ hội dân gian dân tộc Tày","SC","","","Thanh Niên","2011","489tr; 20cm","","KH401Q","Tiếng Việt","H","ddc398.09597","","","","<Hoàng Thị Cành><Ma Văn Hàn><Hoàng Ngọc Hồi>","<Dân tộc Tày><Lễ hội dân gian><Khúc hát>","<D.20029.TK>"
"Tín ngưỡng thờ Bà Thiên Hậu ở Cà Mau","SC","","","Khoa Học Xã Hội","2011","147tr; 20cm","","T311NG","Tiếng Việt","H","ddc394.0959796","","","","<Phạm Văn Tú>","<Văn hóa dân gian><Tín ngưỡng><Thờ bà Thiên Hậu><Cà mau>","<D.19030.TK>"
"Thủ Thiệm - tiếng cười dân gian độc đáo xứ Quảng","SC","","","Lao động","2011","214tr; 20cm","","TH500TH","Tiếng Việt","H","ddc398.209597","","","","<Nguyễn Văn Bổn>","<Văn học dân gian><Truyện cười><Xứ Quảng><Truyện cười Thủ Thiệm>","<D.20031.TK>"
"Văn hóa dân gian Làng Xuân Nẻo","SC","","","Khoa Học Xã Hội","2011","130tr; 20cm","","V115H","Tiếng Việt","H","ddc390.0959734","","","","<Văn Duy>","<Văn hóa dân gian><Châu thổ sông Hồng><Làng Xuân Nẻo>","<D.20032.TK>"
"Lễ Vun Hoa","SC","","","Dân Trí","2011","242tr; 20cm","","L250V","Tiếng Việt","H","ddc394.26959712","","","","<Triệu thị Mai>","<Văn hóa dân gian><Phong tục><Người Nùng><Nghi lễ>","<D.20033.TK>"
"Biểu tượng Lanh trong dân ca dân tộc Hmông","SC","","","Đại học Quốc Gia Hà Nội","2011","186tr; 20cm","","B309T","Tiếng Việt","H","ddc398.09597","","","","<Đặng Thị Oanh>","<Văn học dân gian><Dân ca><Cây Lanh><dân tộc Hmông>","<D.20034.TK>"
"Tri thức dân gian về nước của người Thái ở Điện Biên xưa","SC","","","Thời đại","2010","210tr; 20cm","","TR300TH","Tiếng Việt","H","ddc390.09597177","","","","<Đặng Thị Oanh>","<Văn hóa dân gian><Nước><Điện biên><Người Thái>","<D.20035.TK>"
"Vè chàng Lía","SC","","","Thanh Niên","2010","343tr; 20cm","","V200CH","Tiếng Việt","H","ddc398.809597","","","","<Trần Xuân Toàn>","<Văn hóa dân gian><Vẽ><Bình Định>","<D.20036.TK>"
"chèo cổ xứ Nghệ","SC","","","Đại học Quốc Gia Hà Nội","2011","353tr; 20cm","","CH205C","Tiếng Việt","H","hh781.62","","","","<Trần Việt Ngữ>","<Xứ nghệ><Văn nghệ dân gian><Chèo cổ>","<D.20037.TK>"
"Lễ hội dân gian của người Việt ở Quảng Bình","SC","","","Văn Hóa Dân Tộc","2011","293tr; 20cm","","L250H","Tiếng Việt","H","ddc398.26959745","","","","<Nguyễn Văn Lợi><Nguyễn Văn Mạnh>","<Quảng Bình><Lễ hội dân gian><Người Việt>","<D.20038.TK>"
"Lễ tang người Pú Nả : " thuộc nhóm dân tộc Giáy"","SC","","","Đại học Quốc Gia Hà Nội","2011","360tr; 20cm","","L250T","Tiếng Việt","H","ddc393","","","","<Lò Văn Chiến>","<dân tộc Giáy><Tín ngưỡng dân gian><Lễ tang><Người Pú Nả>","<D.20039.TK>"
"Văn hóa dân gian người Dao ở Bắc giang","SC","","","Đại học Quốc Gia Hà Nội","2011","390tr; 20cm","","V115H","Tiếng Việt","H","ddc390.0959725","","","","<Nguyễn Thu Minh>","<Văn hóa dân gian><Bắc giang><Người Dao>","<D.20040.TK>"
"Lý trong dân ca người Việt","SC","","","Văn Hóa Dân Tộc","2011","665tr; 20cm","","L600TR","Tiếng Việt","H","hh781.62","","","","<Lư Nhất Vũ><Lê Giang><Lê Anh Trung>","<Dân ca><Khúc hát><Người Việt><Lý>","<D.20041.TK>"
"Nghệ thuật chơi chữ trong ca dao và bình giảng ca dao","SC","","","Đại học Quốc Gia Hà Nội","2011","340tr; 20cm","","NGH250TH","Tiếng Việt","H","ddc398.2","","","","<Triều Nguyên>","<Văn học dân gian><ca dao><Nghệ thuật chơi chữ><Bình giải ca dao>","<D.20042.TK>"
"Đất Bưởi ngàn xưa","SC","","","Văn Hóa Thông Tin","2011","279tr; 20cm","","Đ124B","Tiếng Việt","H","kk959.731","","","","<Lê Văn Kỳ><Vũ Văn Luân>","<Hà nội><Địa danh><Thăng long><Đất Bưởi>","<D.20043.TK>"
"Phong tục làm chay - T.1: Tục làm chay bảy cờ của người Mường ( phần do Mỡi làm chủ tế)","SC","","","Khoa Học Xã Hội","2011","512tr; 20cm","","PH431T","Tiếng Việt","H","ddc390.09597","","","","<Bùi Huy Vọng>","<Tín ngưỡng><Nghi lễ><Người Mường><Làm Chay><Hòa Bình>","<D.20044.TK>"
"Tục lệ sinh đẻ của người phụ nữ Thái","SC","","","Đại học Quốc Gia Hà Nội","2010","808tr; 20cm","","T506L","Tiếng Việt","H","ddc390.09597","","","","<Lương Thị Đại><Lò Xuân Hinh>","<Người Thái><Tục lệ><Sinh đẻ><Phụ nữ Thái>","<D.20045.TK>"
"Giới thiệu các dị bản vè Thất thủ Kinh Đô","SC","","","Văn Hóa Dân Tộc","2011","558tr; 20cm","","GI462TH","Tiếng Việt","H","ddc398.809597","","","","<Tôn Thất Bình>","<Văn học dân gian><Vẽ><Thất Thủ Kinh Đô><Kinh thành Huế>","<D.20046.TK>"
"Lễ hội Dàng Then","SC","","","Văn Hóa Thông Tin","2011","567tr; 20cm","","L250H","Tiếng Việt","H","ddc394.269597","","","","<Triều Ân>","<Văn hóa dân gian><Lễ hội><Dân tộc Tày>","<D.20047.TK>"
"Những làng văn hóa văn nghệ dân gian đặc sắc ở tỉnh Phú Thọ","SC","","","Khoa Học Xã Hội","2011","674tr; 20cm","","NH556L","Tiếng Việt","H","ddc398.0959721","","","","<Đoàn Hải Hưng><Trần Văn Thục><Nguyễn Phi Nga>","<Phú thọ><Văn nghệ dân gian><Làng văn hóa>","<D.20048.TK>"
"Lượn Then ở miền Đông Cao Bằng","SC","","","Đại học Quốc Gia Hà Nội","2010","421tr; 20cm","","L560Th","Tiếng Việt","H","ddc398.20959712","","","","<Triệu thị Mai>","<Văn hóa dân gian><Dân ca><Cao Bằng><Người Tày>","<D.20049.TK>"
"Quả Bầu Vàng","SC","","","Văn Hóa Thông Tin","2011","257tr; 20cm","","QU100B","Tiếng Việt","H","ddc398.209597","","","","<Trương Bi><Y Wơn>","<Văn học dân gian><Truyện cổ><Dân tộc Êđê>","<D.20050.TK>"
"Tag lễ cổ truyền người Mường - Quyển 2","SC","","","Đại học Quốc Gia Hà Nội","2011","271tr; 20cm","","T106L","Tiếng Việt","H","ddc393.09597","","","","<Bùi Huy Vọng>","<Nghi lễ><Tang lễ><Người Mường><Đám ma>","<D.20051.TK>"
"Nghề rèn Phương Danh","SC","","","Văn Hóa Thông Tin","2011","107tr; 20cm","","NGH250R","Tiếng Việt","H","ggc682","","","","<Đinh Bá Hòa>","<Nghề thủ công><Bình Định><Nghề rèn><Phương Danh>","<D.20052.TK>"
"Nói thơ, nói vè, thơ rơi Nam bộ","SC","","","Văn Hóa Dân Tộc","2010","550tr; 20cm","","N428TH","Tiếng Việt","H","ddc398.8","","","","<Lư Nhất Vũ><Lê Giang><Lê Anh Trung>","<Văn học dân gian><Nam Bộ><Nói thơ><nói vè><thơ rơi>","<D.20054.TK><M.20053.TK>"
"Tập tục lễ hội đất Quảng - T.3","SC","","","Lao động","2011","860tr; 20cm","","T123T","Tiếng Việt","H","ddc398.09597","","","","<HOàng Hương Việt><Bùi Văn Tiếng><Võ Văn Hòe>","<Lễ hội><Tập tục><Xứ Quảng><Đất Quảng>","<D.20056.TK><M.20055.TK>"
"Văn hóa dân gian xứ Nghệ - T.12: Vè phong tục tập quán trong làng xã","SC","","","Văn Hóa Thông Tin","2011","5889tr; 20cm","","V115H","Tiếng Việt","H","ddc398.09597","","","","<Ninh Viết Giao>","<Văn hóa dân gian><Làng xã><Xứ nghệ><Vè phong tục>","<D.20058.TK><M.20057.TK>"
"Văn hóa dân gian xứ Nghệ - T.15: Vè yêu nước và cách mạng","SC","","","Văn Hóa Thông Tin","2011","639tr; 20cm","","V115H","Tiếng Việt","H","ddc398.09597","","","","<Ninh Viết Giao>","<Văn hóa dân gian><Cách mạng><Xứ nghệ><Vè yêu nước>","<D.20060.TK><M.20059.TK>"
"Lễ hội về lễ thần của người Việt","SC","","","Văn Hóa Dân Tộc","2011","253tr; 20cm","","L250H","Tiếng Việt","H","ddc394.269597","","","","<Nguyễn Minh San>","<Văn hóa dân gian><Lễ hội><Người Việt><Nữ thần>","<D.20062.TK><M.20061.TK>"
"Hành trình đi tìm vía của Pựt Ngạn","SC","","","Thời đại","2011","383tr; 20cm","","H107TR","Tiếng Việt","H","ddc390.0959712","","","","<Triệu thị Mai>","<Cao Bằng><Nghi lễ><Người Tày Ngạn><Nghi thức dân gian>","<D.20064.TK><M.20063.TK>"
"Thi pháp truyện cổ tích thần kỳ người Việt","SC","","","Văn Hóa Dân Tộc","2011","159tr; 20cm","","TH300PH","Tiếng Việt","H","ddc398.209597","","","","<Nguyễn Xuân Đức>","<Văn học dân gian><Thần thoại><Thi pháp><Truyện cổ tích thần kỳ><Người Việt>","<D.20066.TK><M.20065.TK>"
"ngọt ngào lời quê xứ Nẫu","SC","","","Văn Hóa Dân Tộc","2011","421tr; 20cm","","NG435NG","Tiếng Việt","H","hh782.42162","","","","<Ngô Sao Kim>","<Văn học dân gian><ca dao><Tục ngữ><Dân ca><Phú Yên><Xứ Nẫu>","<D.20068.TK><M.20067.TK>"
"Gốm sành nâu ở Phù Lãng","SC","","","Lao động","2011","310tr; 20cm","","G453S","Tiếng Việt","H","hh738.09597","","","","<Trương Minh Hằng>","<Nghề thủ công><gốm sứ><Gốm sành nâu><Phù lãng><Kinh Bắc>","<D.20070.TK><M.20069.TK>"
"trò diễn dân gian vùng Đông Sơn","SC","","","Văn Hóa Thông Tin","2011","231tr; 20cm","","TR400D","Tiếng Việt","H","ddc398.0959741","","","","<Trần Thị Liên>","<Văn hóa dân gian><Đông sơn><Thanh Hóa><trò diễn>","<D.20072.TK><M.20071.TK>"
"Kho tàng đồng dao Việt Nam","SC","","","Thanh Niên","2011","149tr; 20cm","","KH400T","Tiếng Việt","H","ddc398.8","","","","<Trần Gia Linh>","<Văn học dân gian><Đồng dao>","<D.20074.TK><M.20073.TK>"
"Hát sắc bùa","SC","","","Văn Hóa Thông Tin","2011","250tr; 20cm","","H110S","Tiếng Việt","H","hh782.42162","","","","<Trần Hồng>","<Nam trung bộ><Văn nghệ dân gian><Hát sắc bùa>","<D.20076.TK><M.20075.TK>"
"Chuyện vui thường ngày","SC","","","Thanh Niên","2011","177tr; 20cm","","CH527V","Tiếng Việt","H","ii895.9223008","","","","<Nguyễn Quang Khải>","<Văn học dân gian><Truyện cười><Truyện vui>","<D.20078.TK><M.20077.TK>"
"Nhạc khí của người H Rê ở Quảng Ngãi","SC","","","Văn Hóa Thông Tin","2011","175tr; 20cm","","NH101KH","Tiếng Việt","H","hh784.19597","","","","<Nguyễn Thế Truyền>","<Âm nhạc><Quảng ngãi><Người H'rê><nhạc khí>","<D.20080.TK><M.20079.TK>"
"Văn hóa dân gian bản làng ở xã Châu Quang","SC","","","Thanh Niên","2011","195tr; 20cm","","V115H","Tiếng Việt","H","ddc398.0959742","","","","<Quán Vi Miên><Sầm Phong>","<Nghệ An><Người Thái><Văn hóa dân><Bản làng><Xã Châu Quang>","<D.20082.TK><M.20081.TK>"
"Tục ngữ ca dao trong một số sách Hán Nôm : ( sắp xếp theo vần chữ cái từ A - Z)","SC","","","Văn Hóa Dân Tộc","2011","277tr; 20cm","","T506NG","Tiếng Việt","H","ddc398.9","","","","<Trần Đức Các>","<Văn hóa dân gian><ca dao><Tục ngữ><Sách Hán Nôm>","<D.20084.TK><M.20083.TK>"
"Văn hóa dân gian người Bru - Vân kiều ở Quảng trị","SC","","","Văn Hóa Thông Tin","2011","203tr; 20cm","","V115H","Tiếng Việt","H","ddc398.0959747","","","","<Y Thi>","<Văn hóa dân gian><Quảng Trị><Người Bru - Vân Kiều>","<D.20086.TK><M.20085.TK>"
"Những bài ca đám cưới người Mường Thanh Hóa","SC","","","Lao động","2011","317tr; 20cm","","NH556B","Tiếng Việt","H","ddc398.80959741","","","","<Cao Sơn Hải>","<Ca khúc><Người Mường><Thanh Hóa><Đám cưới><bài ca>","<D.20088.TK><M.20087.TK>"
"Kể chuyện tên làng Việt","SC","","","Văn Hóa Dân Tộc","2011","189tr; 20cm","","K250CH","Tiếng Việt","H","kk959.7","","","","<Nguyễn Tọa>","<Văn hóa dân gian><Kể chuyện><Làng Việt>","<D.20090.TK><M.20089.TK>"
"Địa chí xã Hồng Việt huyện Hòa An - tỉnh Cao Bằng","SC","","","Lao động","2011","337; 20cm","","Đ301CH","Tiếng Việt","H","kk915.9712","","","","<Triều Ân>","<Đia lý><Cao Bằng><Địa chí><Xã Hồng Việt>","<D.20092.TK><M.20091.TK>"
"Đá trong đời sống văn hóa dân gian ở Phú Yên","SC","","","Lao động","2011","219tr; 20cm","","Đ100TR","Tiếng Việt","H","ddc398.0959755","","","","<Trần Sĩ Huệ>","<Văn hóa dân gian><Phú Yên><Đá>","<D.20094.TK><M.20093.TK>"
"Tìm hiểu văn hóa dân gian làng Ngọc Trì","SC","","","Văn Hóa Dân Tộc","2011","207tr; 20cm","","T300H","Tiếng Việt","H","ddc398.0959727","","","","<Nguyễn Quang Khải>","<Văn hóa dân gian><Bắc Ninh><Làng Ngọc Trì>","<D.20096.TK><M.20095.TK>"
"Tục ngữ - ca dao Nam Định","SC","","","Đại học Quốc Gia Hà Nội","2011","387tr; 20cm","","T506NG","Tiếng Việt","H","ddc398.9","","","","<Trần Đăng Ngọc>","<ca dao><Tục ngữ><Nam Định>","<D.20098.TK><M.20097.TK>"
"Văn hóa ẩm thực Thái bình","SC","","","Văn Hóa Dân Tộc","2011","257tr; 20cm","","V115H","Tiếng Việt","H","ddc394.10959736","","","","<Phạm Minh Đức>","<Món ăn><Văn hóa ẩm thực><Thái Bình>","<D.20100.TK><M.20099.TK>"
"Lễ hội truyền thống Hải Phòng","SC","","","Thanh Niên","2011","271tr; 20cm","","L250H","Tiếng Việt","H","ddc391.16959735","","","","<Trịnh Minh Hiên>","<Văn hóa dân gian><Lễ hội><Hải phòng>","<D.20102.TK><M.20101.TK>"
"Trang trí trong mỹ thuật truyền thống của người Việt","SC","","","Văn Hóa Dân Tộc","2011","311tr; 20cm","","TR106TR","Tiếng Việt","H","hh745","","","","<Trần Lâm Biền>","<Hội họa><Trang trí><Mỹ thuật><Nghệ thuật truyền thống>","<D.20104.TK><M.20103.TK>"
"Văn hóa dân gian huyện Quảng Ninh : (tỉnh Quảng Ninh)","SC","","","Văn Hóa Dân Tộc","2010","359tr; 20cm","","V115H","Tiếng Việt","H","ddc398.0959712","","","","<Đỗ Duy Văn>","<Văn hóa dân gian><Quảng ninh>","<D.20106.TK><M.20105.TK>"
"Văn hóa truyền thống của người Nùng An : (xã Phúc Sen, huyện Quảng Yên tỉnh Cao Bằng)","SC","","","Đại học Quốc Gia Hà Nội","2010","267tr; 20cm","","V115H","Tiếng Việt","H","ddc390.0959712","","","","<Nguyễn Thị Yên><Hoàng Thi Nhuận>","<Cao Bằng><Văn hóa truyền thống><Người Nùng An>","<D.20108.TK><M.20107.TK>"
"Nghi lễ và lễ hội của các tộc người thuộc nhóm Malayo - Polynesian ở Việt Nam","SC","","","Văn Hóa Thông Tin","2011","439tr; 20cm","","NGH300L","Tiếng Việt","H","ddc390.09597","","","","<Tô Đông Hải>","<Lễ hội><Nghi lễ><Văn hóa truyền thống><tộc người Malayo - Polynesian>","<D.20110.TK><M.20109.TK>"
"Phong tục tang lễ của người Thái đen xưa kia","SC","","","Thanh Niên","2011","165tr; 20cm","","PH431T","Tiếng Việt","H","ddc393","","","","<Lường Vương Trung>","<Phong tục><Người Thái đen><Tang lễ><Ma chay>","<D.20112.TK><M.20111.TK>"
"Văn học dân gian sông Cầu","SC","","","Thanh Niên","2011","245tr; 20cm","","V115H","Tiếng Việt","H","ddc398.09597","","","","<Nguyễn Định>","<Văn học dân gian><Phú Yên><Sông Cầu>","<D.20114.TK><M.20113.TK>"
"Diễn xướng vănhọc dân gian Quảng Bình","SC","","","Dân Trí","2011","284tr; 20cm","","D305X","Tiếng Việt","H","ddc398.20959745","","","","<Đỗ Duy Văn>","<Văn học dân gian><Diễn xướng><Quảng Bình><Hò khoan>","<D.20116.TK><M.20115.TK>"
"Địa danh Việt Nam","SC","","","Dân Trí","2010","247tr; 20cm","","Đ301D","Tiếng Việt","H","kk915.97","","","","<Lê Trung Hoa>","<Địa lí><Việt Nam><Địa danh>","<D.20118.TK><M.20117.TK>"
"Đề tài khoa học và sáng kiến kinh nghiệm năm học 2009 - 2010","SC","","","","2010","722tr; 30cm","","Đ250T","Tiếng Việt","Bình Thuận","gga607","","","","<Trường Cao đẳng cộng động Bình Thuận>","<Bình Thuận><Đề tài khoa học><Sáng kiến kinh nghiệm>","<D.20119.TK>"
"Đề tài khoa học và sáng kiến kinh nghiệm năm học 2010 - 2011","SC","","","","2011","362tr; 30cm","","Đ250T","Tiếng Việt","Bình Thuận","gga607","","","","<Trường Cao đẳng cộng động Bình Thuận>","<Bình Thuận><Đề tài khoa học><Sáng kiến kinh nghiệm>","<D.20120.TK>"
"Sản phẩm nghiên cứu khoa học ngoài trường năm học 2010 - 2011","SC","","","","2011","70tr; 30cm","","S105PH","Tiếng Việt","Bình Thuận","gga607","","","","<Trường Cao đẳng cộng động Bình Thuận>","<Bình Thuận><Đề tài khoa học><Sáng kiến kinh nghiệm>","<D.20121.TK>"
"Kỷ yếu đại học Humboldt 200 năm (1810 - 2010) : Kinh nghiệm thế giới và Việt Nam","SC","","","Tri Thức","2011","817tr; 24cm","","K600Y","Tiếng Việt","H","ddc378.007","","","","<Ngô Bảo Châu><Pierre Darriulat><Cao Huy Thuần><Hoàng Tụy>","<Khoa học><Kỷ yếu><đại học Humboldt>","<D.20123.TK><M.20122.TK>"
"Nét đặc sắc trong đời sống văn hóa làng Phước Thuận","SC","","","Thanh Niên","2011","191tr; 20cm","","N207Đ","Tiếng Việt","H","ddc390.0959751","","","","<Võ Văn Hòe>","<Văn hóa dân gian><Văn hóa làng><Đà nẵng><Làng Phước thuận>","<D.20329.TK><M.20328.TK>"
"Văn hóa dân gian người Thổ làng Sẹt : ( xã Yên Lễ, huyện Như Xuân, tỉnh Thanh Hóa)","SC","","","Thanh Niên","2011","190tr6b20cm","","V115H","Tiếng Việt","H","ddc390.0959741","","","","<Hoàng Minh Tường>","<Văn hóa dân gian><Thanh Hóa><Người Thổ><Làng Sẹt>","<D.20331.TK><M.20330.TK>"
"Hát Đúm : Phục lễ - Thủy nguyên - Hải phòng ( một loại hình dân ca giao duyên cổ của người Việt nhìn từ nhiều góc độ)","SC","","","Văn Hóa Thông Tin","2011","150tr; 20cm","","H110Đ","Tiếng Việt","H","hh782.42162","","","","<Nguyễn Ngọc Hải><Nguyễn Đỗ Hiệp>","<Dân ca><Hải phòng><Văn nghệ dân gian><Hát Đúm>","<D.20333.TK><M.20332.TK>"
"Văn hóa dân gian làng Liên Trì : (huyện Yên Thành - tỉnh Nghệ An)","SC","","","Lao động","2011","300tr; 20cm","","V115H","Tiếng Việt","H","ddc390.0959742","","","","<Phan Bá  Hàm><Nguyễn Tâm Cẩm>","<Văn hóa dân gian><Nghệ An><làng Liên Trì>","<D.20335.TK><M.20334.TK>"
